Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2000-01-31 00:00:00+09:00,4038.83054015457,4103.279963667675,3981.542163698477,3995.8642578125,39630000,0.0,0.0
2000-02-01 00:00:00+09:00,4010.186060855263,4067.474433153195,3766.7104785890506,3809.6767578125,71470000,0.0,0.0
2000-02-02 00:00:00+09:00,3738.0666629464286,3845.482371651786,3659.2951432291666,3759.5498046875,64105000,0.0,0.0
2000-02-03 00:00:00+09:00,3759.5525016561583,3909.9346017224048,3559.043034901163,3673.619873046875,142765000,0.0,0.0
2000-02-04 00:00:00+09:00,3673.619873046875,3673.619873046875,3673.619873046875,3673.619873046875,0,0.0,0.0
2000-02-07 00:00:00+09:00,3680.7789194820493,3816.8388406302183,3609.168434667223,3752.389404296875,64140000,0.0,0.0
2000-02-08 00:00:00+09:00,3824.000024279178,3924.254706563651,3802.5168780753625,3888.449462890625,58460000,0.0,0.0
2000-02-09 00:00:00+09:00,3981.544279938811,4096.12109375,3924.255873033217,4096.12109375,51050000,0.0,0.0
2000-02-10 00:00:00+09:00,4053.1546308729385,4210.697743733724,4010.1883273654516,4124.76513671875,61845000,0.0,0.0
2000-02-11 00:00:00+09:00,4267.983590323465,4267.983590323465,4067.4742941337718,4081.79638671875,34660000,0.0,0.0
2000-02-14 00:00:00+09:00,4010.185837302509,4053.1521141307503,3823.9986377134637,3852.642822265625,44140000,0.0,0.0
2000-02-15 00:00:00+09:00,3852.642976262019,3881.2871619591347,3680.777862079327,3723.744140625,38315000,0.0,0.0
2000-02-16 00:00:00+09:00,3709.424051757813,3723.74615234375,3422.9820400390627,3580.525146484375,73115000,0.0,0.0
2000-02-17 00:00:00+09:00,3537.5575873908097,3652.1343513548845,3516.0744441475454,3637.812255859375,65185000,0.0,0.0
2000-02-18 00:00:00+09:00,3845.482557764593,4031.6697951982605,3695.1005582989387,3795.355224609375,108750000,0.0,0.0
2000-02-21 00:00:00+09:00,3723.7457431891025,3766.7120402258997,3602.0079015848432,3630.652099609375,26485000,0.0,0.0
2000-02-22 00:00:00+09:00,3580.524444580078,3752.389617919922,3580.524444580078,3666.45703125,24180000,0.0,0.0
2000-02-23 00:00:00+09:00,3738.068682362597,3766.7128868251457,3652.1360689749513,3680.7802734375,27720000,0.0,0.0
2000-02-24 00:00:00+09:00,3666.4573471400395,3752.389941213634,3623.491050103242,3630.652099609375,26075000,0.0,0.0
2000-02-25 00:00:00+09:00,3637.8128356933594,3687.9401779174805,3566.202346801758,3666.45703125,27875000,0.0,0.0
2000-02-28 00:00:00+09:00,3580.5234273274737,3616.3286616007485,3437.302490234375,3437.302490234375,30140000,0.0,0.0
2000-02-29 00:00:00+09:00,3508.9139556884766,3680.7791290283203,3465.9476623535156,3666.45703125,51820000,0.0,0.0
2000-03-01 00:00:00+09:00,3666.45703125,3666.45703125,3666.45703125,3666.45703125,0,0.0,0.0
2000-03-02 00:00:00+09:00,4210.6962890625,4210.6962890625,3952.8985570790815,4210.6962890625,117750000,0.0,0.0
2000-03-03 00:00:00+09:00,4439.849365234375,4475.654602050781,4210.695849609375,4296.62841796875,140990000,0.0,0.0
2000-03-06 00:00:00+09:00,4296.629041306516,4332.434283317403,4010.187105219415,4038.831298828125,39150000,0.0,0.0
2000-03-07 00:00:00+09:00,4010.187423543149,4038.8316194256004,3924.254835895796,4024.509521484375,30070000,0.0,0.0
2000-03-08 00:00:00+09:00,3952.899783572635,4296.6301995354725,3938.5776829075166,4239.341796875,32460000,0.0,0.0
2000-03-09 00:00:00+09:00,4275.146235455822,4282.307284426434,4024.509521484375,4024.509521484375,55890000,0.0,0.0
2000-03-10 00:00:00+09:00,4146.245887508461,4153.406933946299,3952.897633686823,3967.2197265625,28605000,0.0,0.0
2000-03-13 00:00:00+09:00,3924.2550656823114,3931.416115072243,3695.1014852045123,3709.423583984375,32215000,0.0,0.0
2000-03-14 00:00:00+09:00,3702.2608448109104,3852.642813362224,3695.099798689419,3730.905029296875,30060000,0.0,0.0
2000-03-15 00:00:00+09:00,3723.7441587094904,3866.9650878906245,3666.4557870370368,3866.965087890625,46105000,0.0,0.0
2000-03-16 00:00:00+09:00,3924.253459563078,3952.8976453993055,3838.3209020543977,3866.965087890625,28795000,0.0,0.0
2000-03-17 00:00:00+09:00,3967.221423963561,3981.5435229670393,3866.9667309392107,3924.255126953125,24080000,0.0,0.0
2000-03-20 00:00:00+09:00,4010.1879969081274,4088.959546847394,3960.0606469467757,4053.154296875,26365000,0.0,0.0
2000-03-21 00:00:00+09:00,4081.7974230707905,4253.662577726403,4017.3479900749358,4210.6962890625,44925000,0.0,0.0
2000-03-22 00:00:00+09:00,4267.985871345766,4511.461575415827,4210.697470388105,4439.85107421875,86975000,0.0,0.0
2000-03-23 00:00:00+09:00,4640.360477570564,4711.970978767641,4439.85107421875,4439.85107421875,64950000,0.0,0.0
2000-03-24 00:00:00+09:00,4525.783748851103,5098.667767693015,4425.529045553768,4869.51416015625,90260000,0.0,0.0
2000-03-27 00:00:00+09:00,4984.090963924632,5041.379365808823,4797.903657801011,4869.51416015625,67730000,0.0,0.0
2000-03-28 00:00:00+09:00,4941.12413040096,5198.921911117532,4883.835734686166,5034.2177734375,74425000,0.0,0.0
2000-03-29 00:00:00+09:00,5034.216766915184,5499.684889033942,4998.411526752203,5485.36279296875,78090000,0.0,0.0
2000-03-30 00:00:00+09:00,5385.108854166667,5413.753050199468,5048.53955078125,5048.53955078125,74645000,0.0,0.0
2000-03-31 00:00:00+09:00,4869.513322061567,5062.861645143424,4762.097587016091,4797.90283203125,63855000,0.0,0.0
2000-04-03 00:00:00+09:00,4955.444894366197,5241.886795774648,4912.4786091549295,5084.34375,56805000,0.0,0.0
2000-04-04 00:00:00+09:00,5012.735164866728,5220.405621696921,4769.259456858916,4869.51416015625,58340000,0.0,0.0
2000-04-05 00:00:00+09:00,4869.51416015625,4869.51416015625,4869.51416015625,4869.51416015625,0,0.0,0.0
2000-04-06 00:00:00+09:00,4912.479945382672,4984.090440213323,4783.5810546875,4783.5810546875,47235000,0.0,0.0
2000-04-07 00:00:00+09:00,4912.478491210937,5198.920385742187,4855.190112304687,5155.9541015625,42355000,0.0,0.0
2000-04-10 00:00:00+09:00,5370.78640036387,5370.78640036387,5155.954944349314,5227.5654296875,35885000,0.0,0.0
2000-04-11 00:00:00+09:00,5155.954225352113,5155.954225352113,4976.928036971831,5084.34375,29075000,0.0,0.0
2000-04-12 00:00:00+09:00,4984.089419772069,5034.216755890467,4912.47893960293,4948.2841796875,35250000,0.0,0.0
2000-04-13 00:00:00+09:00,4948.2841796875,4948.2841796875,4948.2841796875,4948.2841796875,0,0.0,0.0
2000-04-14 00:00:00+09:00,4726.293087310304,4783.581488368611,4482.8173828125,4482.8173828125,62365000,0.0,0.0
2000-04-17 00:00:00+09:00,3881.2881982775702,4117.602793375651,3823.9998115871263,3952.898681640625,78050000,0.0,0.0
2000-04-18 00:00:00+09:00,4439.850217301325,4468.494412251655,4196.374560223509,4325.2734375,73730000,0.0,0.0
2000-04-19 00:00:00+09:00,4511.4598388671875,4626.036596679687,4196.373754882812,4296.62841796875,60615000,0.0,0.0
2000-04-20 00:00:00+09:00,4267.985364540074,4411.206349927325,4239.341167462625,4310.95166015625,37335000,0.0,0.0
2000-04-21 00:00:00+09:00,4339.5951301007235,4425.527706934401,4275.145697475465,4332.43408203125,26425000,0.0,0.0
2000-04-24 00:00:00+09:00,4275.146029768319,4318.112321524784,4124.764008620689,4153.408203125,27830000,0.0,0.0
2000-04-25 00:00:00+09:00,4024.50920202377,4124.763879654255,3952.898718001995,4038.831298828125,34900000,0.0,0.0
2000-04-26 00:00:00+09:00,4167.730580357143,4196.374776785714,4010.1875,4010.1875,39290000,0.0,0.0
2000-04-27 00:00:00+09:00,3952.8976453993055,4081.796481662326,3866.9650878906245,3866.965087890625,54110000,0.0,0.0
2000-04-28 00:00:00+09:00,3938.5760498046875,4368.2388916015625,3909.9318603515626,4296.62841796875,75530000,0.0,0.0
2000-05-01 00:00:00+09:00,4296.62841796875,4296.62841796875,4296.62841796875,4296.62841796875,0,0.0,0.0
2000-05-02 00:00:00+09:00,4439.850281150478,4676.164892889132,4382.561890425955,4497.138671875,72335000,0.0,0.0
2000-05-03 00:00:00+09:00,4468.494614684466,4482.816712808455,4361.078878754551,4425.5283203125,26585000,0.0,0.0
2000-05-04 00:00:00+09:00,4454.172516560478,4554.427203428399,4396.884124064522,4425.5283203125,26100000,0.0,0.0
2000-05-05 00:00:00+09:00,4425.5283203125,4425.5283203125,4425.5283203125,4425.5283203125,0,0.0,0.0
2000-05-08 00:00:00+09:00,4583.070693597561,4797.902132359947,4511.4602140101,4697.6474609375,52695000,0.0,0.0
2000-05-09 00:00:00+09:00,4697.6474609375,4697.6474609375,4697.6474609375,4697.6474609375,0,0.0,0.0
2000-05-10 00:00:00+09:00,4525.781994340551,4575.909326556349,4489.976757043553,4547.26513671875,27620000,0.0,0.0
2000-05-11 00:00:00+09:00,4547.26513671875,4547.26513671875,4547.26513671875,4547.26513671875,0,0.0,0.0
2000-05-12 00:00:00+09:00,4597.393323229505,4611.715420809659,4411.2060546875,4411.2060546875,47170000,0.0,0.0
2000-05-15 00:00:00+09:00,4504.297694614956,4676.162789481026,4454.170375279018,4611.71337890625,47120000,0.0,0.0
2000-05-16 00:00:00+09:00,4661.843703326057,4869.51416015625,4661.843703326057,4869.51416015625,39620000,0.0,0.0
2000-05-17 00:00:00+09:00,5012.734685467847,5256.210370190571,4955.4462890625,4955.4462890625,76235000,0.0,0.0
2000-05-18 00:00:00+09:00,4826.547858743106,5012.735164866728,4783.581557329963,4869.51416015625,36580000,0.0,0.0
2000-05-19 00:00:00+09:00,4826.546757529439,4941.12353515625,4726.292077105978,4941.12353515625,41450000,0.0,0.0
2000-05-22 00:00:00+09:00,4812.224676724138,4890.996211610992,4740.614190463362,4776.41943359375,36385000,0.0,0.0
2000-05-23 00:00:00+09:00,4654.680114554761,4797.901041156446,4547.264419603497,4568.74755859375,41290000,0.0,0.0
2000-05-24 00:00:00+09:00,4411.2068737399195,4561.58892625378,4239.341670866936,4439.85107421875,72150000,0.0,0.0
2000-05-25 00:00:00+09:00,4532.942980957031,4568.748217773437,4246.501086425781,4296.62841796875,85965000,0.0,0.0
2000-05-26 00:00:00+09:00,4225.018973214285,4289.468415178571,4010.1875,4010.1875,67100000,0.0,0.0
2000-05-29 00:00:00+09:00,3766.7111718034566,4067.4751817193223,3752.3890760931777,3909.93212890625,67130000,0.0,0.0
2000-05-30 00:00:00+09:00,3909.93212890625,3909.93212890625,3909.93212890625,3909.93212890625,0,0.0,0.0
2000-05-31 00:00:00+09:00,4296.629274046266,4504.299688958502,4267.985078885958,4411.2060546875,83935000,0.0,0.0
2000-06-01 00:00:00+09:00,4439.849965897817,4590.231980871776,4382.561579241072,4511.46044921875,50230000,0.0,0.0
2000-06-02 00:00:00+09:00,4790.740118574159,4941.1220953903885,4661.841281303106,4740.61279296875,84385000,0.0,0.0
2000-06-05 00:00:00+09:00,4955.446254288761,4998.412551291265,4783.581066278746,4826.54736328125,48010000,0.0,0.0
2000-06-06 00:00:00+09:00,4826.54736328125,4826.54736328125,4826.54736328125,4826.54736328125,0,0.0,0.0
2000-06-07 00:00:00+09:00,4726.293155445772,4998.4130643956805,4661.843703326057,4869.51416015625,53365000,0.0,0.0
2000-06-08 00:00:00+09:00,4769.260170905915,4984.091710135912,4676.16650390625,4676.16650390625,58550000,0.0,0.0
2000-06-09 00:00:00+09:00,4726.29164997329,5041.3777599715095,4676.1643142917555,5027.0556640625,63860000,0.0,0.0
2000-06-12 00:00:00+09:00,5155.954504954799,5213.242888343186,5034.216690254477,5148.79345703125,49515000,0.0,0.0
2000-06-13 00:00:00+09:00,5055.7001953125,5084.344389053647,4919.64027504205,5055.7001953125,42495000,0.0,0.0
2000-06-14 00:00:00+09:00,5177.437567106716,5471.04052734375,5077.182897757485,5471.04052734375,63020000,0.0,0.0
2000-06-15 00:00:00+09:00,5413.75365234375,5413.75365234375,5012.73486328125,5012.73486328125,61225000,0.0,0.0
2000-06-16 00:00:00+09:00,4941.124155287926,4984.09045229043,4805.064214779998,4826.54736328125,66455000,0.0,0.0
2000-06-19 00:00:00+09:00,4726.292342000933,4976.929057107043,4690.487096985774,4797.90283203125,53560000,0.0,0.0
2000-06-20 00:00:00+09:00,4969.7677955948,5141.63296431854,4890.996259929752,5112.98876953125,59790000,0.0,0.0
2000-06-21 00:00:00+09:00,5227.565531757592,5284.853921146716,5062.861412263859,5070.0224609375,37585000,0.0,0.0
2000-06-22 00:00:00+09:00,5184.5978892933235,5206.081029718572,4984.08857865767,5041.376953125,33635000,0.0,0.0
2000-06-23 00:00:00+09:00,4998.412763671875,5019.8959130859375,4912.480166015625,5012.73486328125,29215000,0.0,0.0
2000-06-26 00:00:00+09:00,5084.345154570476,5270.532441920944,5005.5736099222,5163.11669921875,39980000,0.0,0.0
2000-06-27 00:00:00+09:00,5241.887122199897,5327.819697973666,5148.793498444981,5234.72607421875,45535000,0.0,0.0
2000-06-28 00:00:00+09:00,5170.275539966339,5399.429026502244,5170.275539966339,5385.10693359375,47295000,0.0,0.0
2000-06-29 00:00:00+09:00,5442.398015061749,5542.652715339202,5284.854914625751,5363.62646484375,61120000,0.0,0.0
2000-06-30 00:00:00+09:00,5327.8198043699185,5399.43028561145,5220.404082507622,5284.853515625,35250000,0.0,0.0
2000-07-03 00:00:00+09:00,5327.819359374999,5406.590882161458,5313.497264322917,5370.78564453125,25975000,0.0,0.0
2000-07-04 00:00:00+09:00,5442.398331207483,5456.720432079082,5263.3720703125,5263.3720703125,32810000,0.0,0.0
2000-07-05 00:00:00+09:00,5292.014984911255,5385.108617934051,5263.37079013501,5320.6591796875,24895000,0.0,0.0
2000-07-06 00:00:00+09:00,5184.599138484588,5263.370672356592,5141.632847281678,5227.5654296875,60340000,0.0,0.0
2000-07-07 00:00:00+09:00,5256.210615075153,5342.143213686736,5177.439066347869,5270.53271484375,40580000,0.0,0.0
2000-07-10 00:00:00+09:00,5327.822106291119,5463.88207943565,5306.338952636719,5442.39892578125,42505000,0.0,0.0
2000-07-11 00:00:00+09:00,5428.075081270973,5542.651863989094,5334.9814453125,5334.9814453125,34945000,0.0,0.0
2000-07-12 00:00:00+09:00,5385.107953615838,5485.362622965069,5342.1416667518815,5471.04052734375,40140000,0.0,0.0
2000-07-13 00:00:00+09:00,5514.006372825386,5642.9052230992265,5420.912758738725,5556.97265625,48805000,0.0,0.0
2000-07-14 00:00:00+09:00,5571.296924151489,5614.2632243377475,5399.4317234064565,5406.5927734375,30425000,0.0,0.0
2000-07-17 00:00:00+09:00,5406.5927734375,5406.5927734375,5406.5927734375,5406.5927734375,0,0.0,0.0
2000-07-18 00:00:00+09:00,5406.592019416052,5456.719362642426,5327.820480060322,5342.142578125,19605000,0.0,0.0
2000-07-19 00:00:00+09:00,5406.592019416052,5456.719362642426,5327.820480060322,5342.142578125,19605000,0.0,0.0
2000-07-20 00:00:00+09:00,5055.700312783061,5091.50555579144,4898.157243546196,4941.12353515625,40315000,0.0,0.0
2000-07-21 00:00:00+09:00,4984.090487265174,5048.539933221188,4840.869496251807,4955.4462890625,48395000,0.0,0.0
2000-07-24 00:00:00+09:00,4754.93476317594,4826.545226476783,4554.425465933581,4568.74755859375,49015000,0.0,0.0
2000-07-25 00:00:00+09:00,4518.621818396696,4583.071257961783,4382.561890425955,4497.138671875,56735000,0.0,0.0
2000-07-26 00:00:00+09:00,4583.070610687023,4711.969471612596,4554.426419370229,4690.486328125,54745000,0.0,0.0
2000-07-27 00:00:00+09:00,4454.17293464085,4554.427630918941,4368.240337831059,4461.333984375,43540000,0.0,0.0
2000-07-28 00:00:00+09:00,4153.407112374564,4232.178626574771,4088.9576916653036,4103.27978515625,83035000,0.0,0.0
2000-07-31 00:00:00+09:00,4103.280257713189,4232.17911397643,3974.381401449947,4225.01806640625,46615000,0.0,0.0
2000-08-01 00:00:00+09:00,4267.985094076567,4489.977607359073,4203.5356547364845,4454.17236328125,53120000,0.0,0.0
2000-08-02 00:00:00+09:00,4368.238020618822,4418.365342166907,4246.500239716331,4346.7548828125,37190000,0.0,0.0
2000-08-03 00:00:00+09:00,4425.526532377176,4425.526532377176,4275.144562830379,4318.11083984375,27815000,0.0,0.0
2000-08-04 00:00:00+09:00,4246.502847207559,4303.791249868032,4189.214444547086,4239.341796875,23605000,0.0,0.0
2000-08-07 00:00:00+09:00,4110.441010724687,4131.9241518957215,3995.8642578125,3995.8642578125,28765000,0.0,0.0
2000-08-08 00:00:00+09:00,4053.1526342685934,4117.602057781698,3988.7032107554887,3995.8642578125,33475000,0.0,0.0
2000-08-09 00:00:00+09:00,4067.47490234375,4325.272607421875,4067.47490234375,4296.62841796875,39570000,0.0,0.0
2000-08-10 00:00:00+09:00,4296.629274046266,4411.2060546875,4196.374590985187,4411.2060546875,40830000,0.0,0.0
2000-08-11 00:00:00+09:00,4296.629548552853,4346.7568932859685,4210.696957581796,4267.9853515625,33840000,0.0,0.0
2000-08-14 00:00:00+09:00,4339.5958572337,4411.206349927325,4296.629561617525,4310.95166015625,23730000,0.0,0.0
2000-08-15 00:00:00+09:00,4310.95166015625,4310.95166015625,4310.95166015625,4310.95166015625,0,0.0,0.0
2000-08-16 00:00:00+09:00,4654.681947892328,4676.165095344139,4532.944112332068,4597.3935546875,51915000,0.0,0.0
2000-08-17 00:00:00+09:00,4640.357561383928,4697.645926339285,4540.102922712053,4611.71337890625,36345000,0.0,0.0
2000-08-18 00:00:00+09:00,4654.68257780998,4669.004678049395,4439.85107421875,4439.85107421875,21370000,0.0,0.0
2000-08-21 00:00:00+09:00,4439.850198116029,4540.104880008971,4432.68914940939,4489.9775390625,20950000,0.0,0.0
2000-08-22 00:00:00+09:00,4482.817092564822,4633.1991356061335,4468.494993227554,4626.0380859375,27710000,0.0,0.0
2000-08-23 00:00:00+09:00,4618.877241045285,4618.877241045285,4411.2067914479,4432.68994140625,27905000,0.0,0.0
2000-08-24 00:00:00+09:00,4482.816558543508,4511.460753805767,4368.239777494473,4454.17236328125,31700000,0.0,0.0
2000-08-25 00:00:00+09:00,4425.529156494141,4583.072265625,4375.401803588868,4583.072265625,21960000,0.0,0.0
2000-08-28 00:00:00+09:00,4540.103918283472,4568.748107042358,4482.8155407657,4532.94287109375,17630000,0.0,0.0
2000-08-29 00:00:00+09:00,4525.782851436897,4568.749144330285,4411.2060703878615,4454.17236328125,16765000,0.0,0.0
2000-08-30 00:00:00+09:00,4396.882347701596,4432.687578546072,4310.949793674855,4318.11083984375,23735000,0.0,0.0
2000-08-31 00:00:00+09:00,4225.0180628356375,4225.0180628356375,3852.643589500971,3917.093017578125,114120000,0.0,0.0
2000-09-01 00:00:00+09:00,3967.2197265625,4010.1860051895305,3881.2871693084385,3967.2197265625,49955000,0.0,0.0
2000-09-04 00:00:00+09:00,3895.608994616105,3974.3805000219454,3802.5153973182937,3823.99853515625,28625000,0.0,0.0
2000-09-05 00:00:00+09:00,3766.711723490595,3824.000114722391,3602.007598699181,3687.940185546875,79765000,0.0,0.0
2000-09-06 00:00:00+09:00,3723.7454300667478,3781.033821298544,3644.9738921230282,3687.940185546875,53120000,0.0,0.0
2000-09-07 00:00:00+09:00,3537.5578129077503,3566.2020057248174,3408.65894523095,3430.14208984375,83905000,0.0,0.0
2000-09-08 00:00:00+09:00,3508.914384685579,3530.397533979572,3430.14283727427,3494.59228515625,57170000,0.0,0.0
2000-09-11 00:00:00+09:00,3494.59228515625,3494.59228515625,3494.59228515625,3494.59228515625,0,0.0,0.0
2000-09-12 00:00:00+09:00,3494.59228515625,3494.59228515625,3494.59228515625,3494.59228515625,0,0.0,0.0
2000-09-13 00:00:00+09:00,3494.59228515625,3494.59228515625,3494.59228515625,3494.59228515625,0,0.0,0.0
2000-09-14 00:00:00+09:00,3294.081751343551,3372.853271484375,3179.5049947750795,3372.853271484375,106130000,0.0,0.0
2000-09-15 00:00:00+09:00,3222.471881734914,3308.4044652478447,3079.2509092133623,3115.05615234375,82695000,0.0,0.0
2000-09-18 00:00:00+09:00,2871.579980345757,2950.351501003621,2649.5875130372324,2842.935791015625,146305000,0.0,0.0
2000-09-19 00:00:00+09:00,2857.2587409386265,3129.3786210280196,2792.809295654297,2978.99658203125,100525000,0.0,0.0
2000-09-20 00:00:00+09:00,3294.0830078125,3337.049307914402,3193.828307574728,3294.0830078125,103410000,0.0,0.0
2000-09-21 00:00:00+09:00,3286.9220131613993,3337.049364124645,3093.5736594460227,3150.862060546875,65445000,0.0,0.0
2000-09-22 00:00:00+09:00,2749.843667763158,2900.225743343956,2706.877360454359,2721.199462890625,103265000,0.0,0.0
2000-09-25 00:00:00+09:00,2778.4866432992053,2943.1907484432304,2749.8424511002445,2928.86865234375,65985000,0.0,0.0
2000-09-26 00:00:00+09:00,2792.808709716797,2893.063381347656,2792.808709716797,2864.419189453125,58430000,0.0,0.0
2000-09-27 00:00:00+09:00,2864.418715105459,2936.0291829830953,2835.774527954404,2885.90185546875,69795000,0.0,0.0
2000-09-28 00:00:00+09:00,2936.0296901458587,3000.479122368573,2885.902353972637,2907.385498046875,52470000,0.0,0.0
2000-09-29 00:00:00+09:00,2950.351862237005,2950.351862237005,2821.452994469369,2893.0634765625,57535000,0.0,0.0
2000-10-02 00:00:00+09:00,2749.8427657480315,2778.4869612245734,2692.5543747949478,2728.359619140625,41120000,0.0,0.0
2000-10-03 00:00:00+09:00,2728.359619140625,2728.359619140625,2728.359619140625,2728.359619140625,0,0.0,0.0
2000-10-04 00:00:00+09:00,2649.58848811054,2828.614737307198,2570.8169384640105,2785.6484375,82635000,0.0,0.0
2000-10-05 00:00:00+09:00,2878.741015129283,2921.7072989371827,2821.45263671875,2821.45263671875,62745000,0.0,0.0
2000-10-06 00:00:00+09:00,2721.197879106571,2792.808349609375,2692.553690905449,2792.808349609375,54935000,0.0,0.0
2000-10-09 00:00:00+09:00,2735.5203834264903,2749.842479674797,2635.2657096883468,2642.4267578125,63195000,0.0,0.0
2000-10-10 00:00:00+09:00,2649.5875490949456,2728.3590708247953,2570.8160273650956,2620.943359375,62145000,0.0,0.0
2000-10-11 00:00:00+09:00,2470.5607386997767,2477.721784319196,2298.695643833705,2305.856689453125,103605000,0.0,0.0
2000-10-12 00:00:00+09:00,2248.5693359375,2348.824019705414,2248.5693359375,2248.5693359375,79535000,0.0,0.0
2000-10-13 00:00:00+09:00,2148.3149462407177,2212.7643946279395,2026.5770992870773,2169.798095703125,115295000,0.0,0.0
2000-10-16 00:00:00+09:00,2169.798095703125,2169.798095703125,2169.798095703125,2169.798095703125,0,0.0,0.0
2000-10-17 00:00:00+09:00,2133.9927515183053,2205.603246535698,1954.9665139748233,1962.1275634765625,65300000,0.0,0.0
2000-10-18 00:00:00+09:00,1818.9061552054716,1976.449208018544,1732.9735809437957,1954.966064453125,164215000,0.0,0.0
2000-10-19 00:00:00+09:00,1954.9662749191812,2184.119830953664,1926.3220804148707,2076.7041015625,137720000,0.0,0.0
2000-10-20 00:00:00+09:00,2320.179713893581,2384.629150390625,2284.3744713952233,2384.629150390625,118825000,0.0,0.0
2000-10-23 00:00:00+09:00,2499.206594848633,2520.6897460937503,2262.891931152344,2291.5361328125,139960000,0.0,0.0
2000-10-24 00:00:00+09:00,2277.213735614708,2449.0789232082707,2219.925339750187,2391.79052734375,97115000,0.0,0.0
2000-10-25 00:00:00+09:00,2291.5357281931465,2334.502023096768,2241.408384138921,2298.69677734375,68730000,0.0,0.0
2000-10-26 00:00:00+09:00,2098.1869145693663,2169.7973894693446,1962.1270122594074,2069.542724609375,133290000,0.0,0.0
2000-10-27 00:00:00+09:00,2069.542724609375,2069.542724609375,2069.542724609375,2069.542724609375,0,0.0,0.0
2000-10-30 00:00:00+09:00,2005.093448153409,2062.3818323863634,1947.8050639204546,1969.2882080078125,36830000,0.0,0.0
2000-10-31 00:00:00+09:00,1969.2877304344847,2040.898193359375,1883.3551749246162,2040.898193359375,63190000,0.0,0.0
2000-11-01 00:00:00+09:00,2148.3144561205904,2341.6627571714434,2119.6702633723157,2334.501708984375,94165000,0.0,0.0
2000-11-02 00:00:00+09:00,2291.535909262048,2456.240052740258,2270.0527601127164,2377.468505859375,123180000,0.0,0.0
2000-11-03 00:00:00+09:00,2449.0785380518714,2484.8837798362556,2413.2732962674872,2463.400634765625,80420000,0.0,0.0
2000-11-06 00:00:00+09:00,2477.722592258725,2628.1045993033295,2420.434208622685,2513.52783203125,71865000,0.0,0.0
2000-11-07 00:00:00+09:00,2477.7227314793786,2542.17216669127,2420.4343446243643,2463.400634765625,53740000,0.0,0.0
2000-11-08 00:00:00+09:00,2434.7566755635994,2477.722969838251,2348.824087014296,2441.917724609375,58215000,0.0,0.0
2000-11-09 00:00:00+09:00,2363.146577722886,2456.2402307846965,2334.50237678079,2434.757080078125,52305000,0.0,0.0
2000-11-10 00:00:00+09:00,2406.112472263314,2463.4008644600594,2377.468276164941,2420.4345703125,35140000,0.0,0.0
2000-11-13 00:00:00+09:00,2305.8575629340276,2334.5017562624007,2219.9249829489086,2255.730224609375,51070000,0.0,0.0
2000-11-14 00:00:00+09:00,2298.6964775479673,2377.4680079312307,2298.6964775479673,2355.98486328125,31755000,0.0,0.0
2000-11-15 00:00:00+09:00,2470.561998755531,2477.723048027286,2377.468358222714,2427.595703125,55720000,0.0,0.0
