no,address,latitude,longitude
93,서울특별시 노원구 동일로173가길 90,37.6222711150201,127.072718992829
94,서울특별시 노원구 공릉로46길 19,37.6279055006749,127.080130818232
95,서울특별시 노원구 동일로216길 47,37.6529887282798,127.063558586941
96,서울특별시 강서구 공항대로 583,37.5485922640411,126.870242587286
97,서울특별시 서대문구 이화여대8길 62,37.5597234797417,126.950732370424
98,서울특별시 서대문구 북아현로1길 50,37.559690000903,126.952811165218
99,서울특별시 강서구 강서로56나길 37,37.5610800692067,126.840847656959
100,서울특별시 양천구 신정로13길 35,37.5131514595831,126.841765004909
101,서울특별시 양천구 오목로 354,37.5239812598499,126.876796062529
102,서울특별시 강서구 마곡중앙3로 74,37.5646967575896,126.818432855066
103,서울특별시 강서구 허준로 47,37.5710135675057,126.84658518265
104,서울특별시 강서구 양천로 507,37.5603956962784,126.857362635565
105,서울특별시 서대문구 통일로 319,37.5781824961904,126.951950212766
106,서울특별시 서대문구 통일로39가길 57,37.5899000753645,126.940985283729
107,서울특별시 서대문구 통일로 348,37.5812615487925,126.952834460777
108,서울특별시 마포구 성암로7길 3,37.5703258450968,126.909115047523
109,서울특별시 강서구 강서로 348,37.5570784073479,126.83808109977
110,서울특별시 서대문구 증가로 150,37.5780547612815,126.92101916232
111,서울특별시 은평구 진관2로 57-37,37.6351965318796,126.926054239126
112,서울특별시 강서구 공항대로 382,37.5563945811198,126.849546722022
113,서울특별시 마포구 월드컵로 338,37.5727723522692,126.890087309482
114,서울특별시 서대문구 가재울미래로 2,37.5744019902031,126.917907814167
115,서울특별시 서대문구 연희로 38-20,37.5620932194086,126.928576405497
116,서울특별시 서대문구 홍제천로 136,37.5751372720408,126.927510707223
117,서울특별시 은평구 불광로 64,37.6131320544168,126.932470564865
118,서울특별시 노원구 노원로 428,37.654494616907,127.068103349446
119,서울특별시 강서구 허준로 23,37.5712114625604,126.843591958573
120,서울특별시 마포구 마포대로 195,37.5524339233654,126.95422378666
121,서울특별시 노원구 덕릉로94가길 20,37.6625064307881,127.078111067764
122,서울특별시 강서구 양천로 595,37.5560551963082,126.865307815313
123,서울특별시 마포구 월드컵북로 235,37.5697004142613,126.901417423608
124,서울특별시 양천구 신월로 99,37.5184159016956,126.835157228112
125,서울특별시 마포구 마포대로 115-8,37.5459150093178,126.950622303108
126,서울특별시 노원구 노원로18길 19,37.6446123831858,127.071720310763
127,서울특별시 광진구 아차산로 544,37.5427283212368,127.101793894122
128,서울특별시 강북구 솔샘로 174,37.6176383628418,127.010599691076
129,서울특별시 강북구 오현로 45,37.6169370292441,127.034610388171
130,서울특별시 강북구 숭인로7가길 37,37.6138958322777,127.026223409236
131,서울특별시 중구 다산로 32,37.5471505540187,127.005706247221
132,서울특별시 동대문구 이문로 37,37.5908011291028,127.056117386349
133,서울특별시 용산구 새창로 70,37.5386030532321,126.954943490673
134,서울특별시 성동구 무학로 33,37.5691641596929,127.02634785313
135,서울특별시 도봉구 마들로 616,37.6651079698533,127.046910486399
136,서울특별시 성동구 독서당로 156,37.5395083271239,127.013812696365
137,서울특별시 도봉구 마들로 616,37.6651079698533,127.046910486399
138,서울특별시 도봉구 마들로 616,37.6651079698533,127.046910486399
139,서울특별시 광진구 광나루로 382,37.5474599984908,127.072065060154
140,서울특별시 성북구 오패산로 90,37.6099470914336,127.036913604861
141,서울특별시 중랑구 동일로169길 41,37.6133074065466,127.074246195371
142,서울특별시 광진구 광나루로 382,37.5474599984908,127.072065060154
143,서울특별시 중랑구 신내로 155,37.6138589784362,127.094322735978
144,서울특별시 성동구 살곶이길 50,37.5696275040008,127.041524043963
145,서울특별시 용산구 이촌로 174,37.5211131374957,126.966804389151
146,서울특별시 강북구 한천로159길 8,37.6444547640043,127.018655185471
147,서울특별시 중구 청계천로 400,37.5708105464699,127.021463886656
148,서울특별시 성동구 독서당로 344,37.5464525799903,127.025765458515
149,서울특별시 성북구 성북로4길 52,37.5944725333435,127.012706037821
150,서울특별시 성북구 성북로4길 52,37.5944725333435,127.012706037821
151,서울특별시 성북구 보문사길 111,37.5828731138796,127.017891118296
152,서울특별시 성북구 서경로 28,37.6061501548552,127.01592319515
153,서울특별시 성동구 고산자로 160,37.5543398304805,127.034884152518
154,서울특별시 도봉구 해등로 195,37.6578378451702,127.033787334216
155,서울특별시 서초구 논현로27길 57,37.4790137073925,127.041497933378
156,서울특별시 서초구 사임당로19길 10,37.4909812977515,127.019834325854
157,서울특별시 서초구 반포대로 275,37.5023902684594,126.995965286053
158,서울특별시 영등포구 경인로 900,37.5176921431262,126.912647744146
159,서울특별시 동작구 상도로 320,37.4998071623847,126.949902106763
160,서울특별시 송파구 잠실로 88,37.5075341594038,127.093214315872
161,서울특별시 구로구 경인로 187,37.4956124499427,126.841791274363
162,서울특별시 영등포구 시흥대로187길 12,37.4930546699883,126.908209594464
163,서울특별시 강남구 언주로 332,37.4982223264358,127.047395413884
164,서울특별시 강남구 학동로97길 31,37.5213802819212,127.054548840417
165,서울특별시 금천구 한내로 62,37.4553912730949,126.888877618767
166,서울특별시 구로구 중앙로 121,37.5088710450008,126.857986323802
167,서울특별시 강남구 도곡로78길 13,37.4975460793057,127.060155261056
168,서울특별시 송파구 송파대로 567,37.5131381759342,127.09304868009
169,서울특별시 관악구 신원로 26,37.4811549763764,126.928270805228
170,서울특별시 영등포구 가마산로 426,37.5040866208991,126.903502616521
171,서울특별시 동작구 매봉로 134,37.5101470412624,126.951490881181
172,서울특별시 서초구 동광로28길 30,37.4926962367624,126.995610401506
173,서울특별시 금천구 한내로 62,37.4553912730949,126.888877618767
174,서울특별시 동작구 만양로 19,37.5070717430905,126.945718197277
175,서울특별시 영등포구 여의동로3길 10,37.5181172905531,126.925195988034
176,서울특별시 금천구 시흥대로 165,37.4479033151811,126.900722652942
177,서울특별시 동작구 여의대방로44길 9,37.5097308417301,126.925917819653
178,서울특별시 관악구 조원로13길 15,37.4844975229565,126.908897557162
179,서울특별시 송파구 양재대로 1218,37.5166909917264,127.137712375583
180,서울특별시 강동구 상암로 224,37.5461749875735,127.148340308921
181,서울특별시 송파구 송파대로 345,37.4976145695004,127.102531804188
182,서울특별시 강동구 고덕로 210,37.5538092997685,127.147060992177
183,서울특별시 송파구 중대로 24,37.488125746629,127.111059136873
184,서울특별시 강동구 고덕로 240,37.5538244191386,127.151914012333
185,서울특별시 송파구 중대로 24,37.488125746629,127.111059136873
186,서울특별시 송파구 중대로 24,37.488125746629,127.111059136873
187,서울특별시 강동구 고덕로 240,37.5538244191386,127.151914012333
188,서울특별시 송파구 송파대로 345,37.4976145695004,127.102531804188
189,서울특별시 송파구 중대로12길 35,37.4920155636208,127.125471424252
190,서울특별시 송파구 송파대로 345,37.4976145695004,127.102531804188
191,서울특별시 강동구 올림픽로89길 57,37.5478687579557,127.122854644957
192,서울특별시 강동구 올림픽로70길 61,37.5394018417027,127.1269894743
193,서울특별시 송파구 강동대로9길 20,37.5279697102875,127.117015514458
194,서울특별시 강동구 양재대로 1650,37.554378854214,127.145944201844
195,서울특별시 강동구 양재대로 1650,37.554378854214,127.145944201844
196,서울특별시 강동구 양재대로89길 16,37.5268826423806,127.134695601656
197,서울특별시 강동구 상일로 74,37.5513683747695,127.174785524346
198,서울특별시 송파구 위례광장로 163,37.4796684004455,127.139322763666
199,서울특별시 중랑구 신내로17길 41,37.614694452091,127.093773559363
200,서울특별시 도봉구 해등로12길 44,37.6530233936744,127.042328556896
201,서울특별시 동대문구 전농로10길 20,37.5746094744702,127.060129124176
202,서울특별시 강북구 오현로 56,37.6184115650264,127.036475927918
203,서울특별시 성동구 무학봉28길 5,37.5623116250876,127.032853165082
204,서울특별시 도봉구 도당로6길 14-5,37.6611607169416,127.035752798854
205,서울특별시 동대문구 이문로 10,37.5886909174089,127.054575167653
206,서울특별시 성동구 매봉길 24,37.547255958703,127.015755062829
207,서울특별시 종로구 평창문화로 142,37.6097042483425,126.975874761938
208,서울특별시 종로구 송월길 155,37.5717267174551,126.961625543187
209,서울특별시 용산구 서빙고로 69,37.5237113460813,126.972351473155
210,서울특별시 도봉구 방학로6길 20-6,37.6639954765209,127.037486302384
211,서울특별시 강북구 삼양로27길 95,37.6182646141042,127.015683383731
212,서울특별시 성북구 월곡로14길 26,37.6002340166717,127.042651944006
213,서울특별시 성북구 길음로9길 40,37.6058494237909,127.020985165043
214,서울특별시 동대문구 이문로 10,37.5886909174089,127.054575167653
215,서울특별시 중랑구 공릉로2라길 15,37.6128659356467,127.081333245605
216,서울특별시 동대문구 장안벚꽃로 167,37.5750720968253,127.074282139153
217,서울특별시 도봉구 도봉로 504,37.6501998882047,127.036111517795
218,서울특별시 성동구 매봉길 15,37.5460598514009,127.013847173899
219,서울특별시 중구 청계천로 400,37.5708105464699,127.021463886656
220,서울특별시 성동구 무학로 33,37.5691641596929,127.02634785313
221,서울특별시 성동구 무학로 33,37.5691641596929,127.02634785313
222,서울특별시 중구 소공로 35,37.5582247092319,126.981744459746
223,서울특별시 노원구 동일로227길 86,37.6704100337173,127.052730034287
224,서울특별시 은평구 은평로21가길 6,37.6034736572433,126.929590729362
225,서울특별시 은평구 수색로 300,37.5850903459468,126.890441915048
226,서울특별시 은평구 수색로 300,37.5850903459468,126.890441915048
227,서울특별시 강서구 양천로28길 29,37.5721418718218,126.821039967906
228,서울특별시 서대문구 독립문로14길 33,37.5659199197267,126.959289467461
229,서울특별시 노원구 공릉로34길 86,37.6257613188734,127.081597642805
230,서울특별시 노원구 공릉로34길 86,37.6257613188734,127.081597642805
231,서울특별시 노원구 동일로228길 23,37.6698696701205,127.058738056584
232,서울특별시 노원구 중계로 184,37.6511079247726,127.079599122393
233,서울특별시 노원구 한글비석로8길 20,37.6478390813696,127.078368336517
234,서울특별시 노원구 중계로 184,37.6511079247726,127.079599122393
235,서울특별시 은평구 통일로 741-1,37.6115633488484,126.928503751582
236,서울특별시 노원구 공릉로 351,37.6381251181875,127.06790995973
237,서울특별시 은평구 통일로 741-1,37.6115633488484,126.928503751582
238,서울특별시 노원구 한글비석로 530,37.6669329820293,127.059164856551
239,서울특별시 강서구 공항대로43길 104,37.5602393269472,126.851694174534
240,서울특별시 강서구 강서로68길 36,37.5653868266621,126.842256517721
241,서울특별시 강서구 화곡로68길 33,37.5592642991118,126.855791716877
242,서울특별시 서대문구 통일로34길 43,37.5883336578387,126.948807747156
243,서울특별시 양천구 목동중앙로 47-10,37.5341412442888,126.868951798032
244,서울특별시 양천구 목동중앙로 47-10,37.5341412442888,126.868951798032
245,서울특별시 강서구 공항대로 382,37.5563945811198,126.849546722022
246,서울특별시 은평구 백련산로4길 14,37.5946838228963,126.924429145151
247,서울특별시 마포구 월드컵북로 501,37.584799731744,126.878170672181
248,서울특별시 영등포구 영등포로62길 42,37.5165679864892,126.913539040047
249,서울특별시 금천구 시흥대로73길 11,37.4566169360635,126.898301459536
250,서울특별시 관악구 신림로29길 8,37.4755685048005,126.932811143723
251,서울특별시 영등포구 대방천로 180,37.4971007008112,126.91171774768
252,서울특별시 영등포구 선유로43가길 24,37.5314273419218,126.892011715654
253,서울특별시 강남구 영동대로114길 63,37.5179239516477,127.064045973701
254,서울특별시 동작구 장승배기로18길 27,37.5077088291543,126.941716666668
255,서울특별시 서초구 사임당로 137,37.4916904995573,127.02453241416
256,서울특별시 서초구 명달로6길 31,37.4813751470729,127.006604037927
257,서울특별시 서초구 서운로 201,37.5013246250352,127.020126576083
258,서울특별시 서초구 동광로41길 32-1,37.4963415218759,127.000270497178
259,서울특별시 서초구 서운로 201,37.5013246250352,127.020126576083
260,서울특별시 동작구 사당로23길 112,37.4877957329993,126.973472134901
261,서울특별시 강남구 학동로 165,37.5138611699241,127.02897846584
262,서울특별시 송파구 올림픽로 269,37.5144273491608,127.100611434725
263,서울특별시 구로구 공원로 11,37.4981714698346,126.891995163467
264,서울특별시 구로구 구일로4길 46,37.4932672296102,126.87786990054
265,서울특별시 구로구 개봉로20길 158,37.4920422788882,126.86073736772
266,서울특별시 영등포구 도림천로19길 11,37.486586968186,126.900207675003
267,서울특별시 서초구 신반포로33길 66,37.5144093716625,127.008135647711
268,서울특별시 동작구 서달로 123,37.5042118646331,126.959673143176
269,서울특별시 동작구 서달로 123,37.5042118646331,126.959673143176
270,서울특별시 영등포구 도신로29길 28,37.5117542837524,126.902325704642
271,서울특별시 강남구 자곡로3길 21,37.4718526866405,127.088231183221
272,서울특별시 강남구 자곡로3길 21,37.4718526866405,127.088231183221
273,서울특별시 송파구 올림픽로 135,37.516733284228,127.089889095677
274,서울특별시 영등포구 국회대로29길 13,37.5303322411511,126.895795974926
275,서울특별시 강남구 개포로109길 9,37.4957518185981,127.075101271591
276,서울특별시 송파구 올림픽로 435,37.5213592954462,127.104971745978
277,서울특별시 서초구 신반포로15길 33,37.5057265759713,126.9952705701
278,서울특별시 서초구 신반포로15길 19,37.5062519997568,126.992673104135
279,서울특별시 서초구 신반포로 270,37.5078602234885,127.011582043737
280,서울특별시 관악구 은천로 93,37.4873527233282,126.945428874003
281,서울특별시 관악구 성현로 80,37.4898474387668,126.952985510916
282,서울특별시 구로구 경인로19가길 40,37.4970175384296,126.844756904887
283,서울특별시 강남구 자곡로3길 21,37.4718526866405,127.088231183221
284,서울특별시 서초구 효령로5길 9,37.4776279547042,126.986248445653
285,서울특별시 서초구 방배로 14,37.4764930967122,127.002463337752
286,서울특별시 동작구 서달로1길 17,37.5007351675912,126.958669749605
287,서울특별시 동작구 상도로 320,37.4998071623847,126.949902106763
288,서울특별시 강남구 광평로19길 10,37.485485349127,127.086601738647
289,서울특별시 구로구 구일로2길 29,37.4889448144582,126.87733407509
290,서울특별시 구로구 구로중앙로18길 56,37.4956395984282,126.892539685695
291,서울특별시 서초구 양재대로2길 90,37.4576052707213,127.017570531118
292,서울특별시 영등포구 가마산로 442,37.5049819420382,126.909527051265
293,서울특별시 도봉구 덕릉로 350,37.6446272229525,127.047077650772
294,서울특별시 중랑구 신내역로1길 85,37.6168090895238,127.106293721634
295,서울특별시 강북구 한천로109길 69,37.6268108280408,127.04142261569
296,서울특별시 중구 청계천로 400,37.5708105464699,127.021463886656
297,서울특별시 노원구 석계로 49,37.6172177389168,127.06250985635
298,서울특별시 광진구 아차산로69길 19,37.5430014972726,127.097967267252
299,서울특별시 중구 퇴계로75길 7,37.5657536581952,127.015443726545
300,서울특별시 동대문구 한천로58길 47,37.6007507501532,127.068769452719
301,서울특별시 용산구 이촌로71길 10,37.520490316857,126.972980593821
302,서울특별시 종로구 송월길 99,37.5708610950823,126.962352257162
303,서울특별시 성동구 금호로 173,37.5562788411556,127.018152303
304,서울특별시 강북구 솔샘로 159,37.6218232749574,127.012407457085
305,서울특별시 성북구 북악산로 742-12,37.6002511386884,127.010817364736
306,서울특별시 용산구 이촌로 303,37.5189128959625,126.98115440183
307,서울특별시 강북구 솔샘로 159,37.6218232749574,127.012407457085
308,서울특별시 광진구 광나루로56길 29,37.5369576884242,127.096536670188
309,서울특별시 용산구 한강대로43길 13,37.5315632340948,126.96914656435
310,서울특별시 강동구 상일로 152,37.5616428685115,127.171480371181
311,서울특별시 강동구 양재대로81길 16,37.5231353448657,127.133373792773
312,서울특별시 강동구 상암로51길 54,37.5493633598694,127.146527854553
313,서울특별시 강동구 천중로49길 11,37.5415322897628,127.142737203537
314,서울특별시 송파구 거마로 56,37.4970454816341,127.147282077623
315,서울특별시 강동구 천호대로193길 37,37.5375360802724,127.143560644745
316,서울특별시 송파구 성내천로37길 37,37.4987850346578,127.158101313303
317,서울특별시 강동구 고덕로80길 134,37.5517184559273,127.164857017437
318,서울특별시 강동구 상암로 11,37.5534474873056,127.125660013035
319,서울특별시 강서구 강서로 348,37.5570784073479,126.83808109977
320,서울특별시 노원구 공릉로34길 62,37.6233646903823,127.082122210605
321,서울특별시 서대문구 세검정로1길 95,37.5959199688468,126.94569176914
322,서울특별시 마포구 월드컵북로 235,37.5697004142613,126.901417423608
323,서울특별시 마포구 월드컵북로 235,37.5697004142613,126.901417423608
324,서울특별시 은평구 은평터널로 164,37.5938605063117,126.908643132218
325,서울특별시 서대문구 통일로39가길 57,37.5899000753645,126.940985283729
326,서울특별시 서대문구 연희로24길 19-13,37.5716733268558,126.936290636413
327,서울특별시 강서구 강서로 266,37.5482625768732,126.840980606494
328,서울특별시 노원구 한글비석로14길 37,37.6592243358926,127.076600104297
329,서울특별시 노원구 중계로12길 24,37.6468185017947,127.081870299248
330,서울특별시 양천구 신정로 225-12,37.5114850256245,126.846246422658
331,서울특별시 양천구 목동동로 10,37.5077581093677,126.861309989258
332,서울특별시 강서구 양천로67길 77,37.5555306126451,126.870357991031
333,서울특별시 강서구 양천로 595,37.5560551963082,126.865307815313
334,서울특별시 은평구 백련산로 67,37.5927972064559,126.921619781742
335,서울특별시 노원구 한글비석로 530,37.6669329820293,127.059164856551
336,서울특별시 노원구 한글비석로 530,37.6669329820293,127.059164856551
337,서울특별시 서대문구 가재울미래로 2,37.5744019902031,126.917907814167
338,서울특별시 서대문구 모래내로 151,37.5699012905386,126.917835668207
339,서울특별시 서대문구 가재울로 45,37.5756614284394,126.920851657864
340,서울특별시 은평구 불광로 64,37.6131320544168,126.932470564865
341,서울특별시 양천구 목동동로 100,37.5149820078935,126.865132254851
342,서울특별시 노원구 공릉로 351,37.6381251181875,127.06790995973
343,서울특별시 서대문구 증가로 191,37.5784968293823,126.917392296871
344,서울특별시 은평구 진관3로 33,37.6397528801196,126.919945513653
345,서울특별시 노원구 한글비석로14길 37,37.6592243358926,127.076600104297
346,서울특별시 노원구 한글비석로14길 37,37.6592243358926,127.076600104297
347,서울특별시 노원구 덕릉로79길 23,37.6561110933603,127.072595026681
348,서울특별시 노원구 동일로227길 86,37.6704100337173,127.052730034287
349,서울특별시 노원구 공릉로34길 62,37.6233646903823,127.082122210605
350,서울특별시 구로구 신도림로 87,37.5109603819235,126.882239095216
351,서울특별시 구로구 신도림로 32,37.5073792102051,126.880761857831
352,서울특별시 마포구 대흥로24길 24,37.5539607082089,126.947610265434
353,서울특별시 강서구 양천로75길 19,37.5518116214165,126.874072375671
354,서울특별시 은평구 통일로 630,37.6028449679876,126.935955809882
355,서울특별시 마포구 독막로 266,37.5438675433938,126.942389642584
356,서울특별시 강서구 허준로 139,37.564612123403,126.856278639847
357,서울특별시 양천구 목동동로 240,37.5261441881064,126.87278604176
358,서울특별시 양천구 목동서로 70,37.5370473597703,126.876417481813
359,서울특별시 양천구 목동중앙북로8길 71,37.5455891662522,126.865588383402
360,서울특별시 강서구 허준로 175,37.5637580924465,126.85928943925
361,서울특별시 노원구 공릉로59길 25,37.6323091632046,127.071724912179
362,서울특별시 은평구 진관4로 48-51,37.6436351635752,126.92975645239
363,서울특별시 종로구 대학로 33,37.5740452531084,127.001867937909
364,서울특별시 동대문구 외대역동로 63-12,37.5945752100931,127.063902128929
365,서울특별시 성북구 오패산로16가길 40,37.6099055249615,127.038697476749
366,서울특별시 성북구 솔샘로 120,37.6166248216355,127.009783125745
367,서울특별시 성북구 정릉로 305,37.6048471448085,127.017803289788
368,서울특별시 성북구 정릉로 305,37.6048471448085,127.017803289788
369,서울특별시 종로구 송월길 155,37.5717267174551,126.961625543187
370,서울특별시 성북구 돌곶이로8길 22,37.606524483946,127.062261154976
371,서울특별시 성북구 아리랑로5길 50-8,37.5984045659391,127.01337515266
372,서울특별시 동대문구 답십리로 210-30,37.5713911532894,127.063004129431
373,서울특별시 동대문구 전농로10길 20,37.5746094744702,127.060129124176
374,서울특별시 중구 청계천로 400,37.5708105464699,127.021463886656
375,서울특별시 중랑구 신내로 155,37.6138589784362,127.094322735978
376,서울특별시 성동구 독서당로 191,37.5445928680771,127.011984339203
377,서울특별시 성동구 독서당로 191,37.5445928680771,127.011984339203
378,서울특별시 중랑구 신내로7나길 24,37.6013558045124,127.092800479156
379,서울특별시 광진구 뚝섬로 576,37.5337996354499,127.073149264586
380,서울특별시 광진구 아차산로 262,37.5370016363785,127.072962760454
381,서울특별시 중구 동호로7길 14,37.5532054555858,127.010718554062
382,서울특별시 중구 다산로 32,37.5471505540187,127.005706247221
383,서울특별시 강북구 도봉로 290,37.6342034297487,127.023773791961
384,서울특별시 강북구 도봉로 290,37.6342034297487,127.023773791961
385,서울특별시 동대문구 한천로63길 10,37.6049031022538,127.063706436409
386,서울특별시 서초구 잠원로3길 6,37.5107832013281,127.006501326458
387,서울특별시 영등포구 신풍로 77,37.5004196071802,126.911544544308
388,서울특별시 영등포구 신길로28길 9,37.5033192540847,126.910985829062
389,서울특별시 강남구 언주로30길 13,37.4881276085659,127.050686658826
390,서울특별시 강남구 언주로30길 13,37.4881276085659,127.050686658826
391,서울특별시 강남구 논현로 213,37.4915488149067,127.040954182934
392,서울특별시 강남구 언주로30길 10,37.4873386711834,127.05155394203
393,서울특별시 관악구 난곡로 30,37.4622134077214,126.921077193374
394,서울특별시 관악구 관천로 38,37.4833434025177,126.927477487881
395,서울특별시 관악구 남부순환로 1430,37.4792384454661,126.909039951252
396,서울특별시 동작구 서달로1길 17,37.5007351675912,126.958669749605
397,서울특별시 구로구 디지털로 319,37.4900377520776,126.895432921379
398,서울특별시 강남구 도곡로93길 23,37.5013575539498,127.063355872072
399,서울특별시 동작구 노량진로 140,37.512756878817,126.941700638806
400,서울특별시 영등포구 63로 45,37.5213527337159,126.937326091368
401,서울특별시 강남구 압구정로77길 27,37.5268977545178,127.047889941387
